"","V2","V258","V59"
"3699",36,0.986741,6
"3700",36,2.965905,9
"3701",36,2.62227,3
"3702",36,0.577906,9
"3703",36,0.734507,8
"3704",36,1.074467,5
"3705",36,0.352939,8
"3706",36,0.65431,1
"3707",36,2.342601,2
"3708",36,1.228225,5
"3709",36,0.385881,9
"3710",36,0.839616,8
"3711",36,0.598453,4
"3712",36,0.336844,6
"3713",36,0.777299,7
"3714",36,0.547922,9
"3715",36,0.650548,6
"3716",36,0.757686,8
"3717",36,1.762365,3
"3718",36,0.890455,6
"3719",36,0.571163,7
"3720",36,1.228225,8
"3721",36,0.571163,7
"3722",36,0.556751,10
"3723",36,0.241269,9
"3724",36,3.188059,7
"3725",36,3.04268,2
"3726",36,0.65431,9
"3727",36,0.814439,1
"3728",36,1.186054,3
"3729",36,1.142638,7
"3730",36,2.235776,8
"3731",36,0.237443,10
"3732",36,2.342601,4
"3733",36,0.65431,8
"3734",36,3.188059,10
"3735",36,0.86135,8
"3736",36,0.556751,1
"3737",36,0.500866,8
"3738",36,0.814439,6
"3739",36,0.65431,8
"3740",36,0.65431,10
"3741",36,0.890455,6
"3742",36,0.890455,6
"3743",36,0.478026,9
"3744",36,0.814439,9
"3745",36,0.757686,9
"3746",36,2.382853,4
"3747",36,0.483669,10
"3748",36,0.890455,5
"3749",36,0.598453,10
"3750",36,1.174753,4
"3751",36,3.188059,1
"3752",36,0.598453,8
"3753",36,0.789524,8
"3754",36,0.59868,4
"3755",36,0.902505,4
"3756",36,0.753521,7
"3757",36,1.639559,5
"3758",36,0.500866,5
"3759",36,0.757686,8
"3760",36,0.777299,9
"3761",36,0.890455,4
"3762",36,0.598453,5
"3763",36,0.577906,10
"3764",36,0.598453,9
"3765",36,0.814747,5
"3766",36,0.577906,8
"3767",36,0.777299,3
"3768",36,0.59868,8
"3769",36,0.547614,8
"3770",36,0.789524,8
"3771",36,2.561249,1
"3772",36,0.757686,5
"3773",36,0.643522,8
"3774",36,1.926857,5
"3775",36,0.826301,7
"3776",36,0.556751,1
"3777",36,0.65431,7
"3778",36,0.500866,9
"3779",36,0.814439,6
"3780",36,0.957514,8
"3781",36,0.336844,10
"3782",36,0.86135,5
"3783",36,0.500866,8
"3784",36,0.777299,8
"3785",36,2.262169,5
"3786",36,0.547614,7
"3787",36,0.957514,6
"3788",36,0.814439,10
"3789",36,0.247515,6
"3790",36,0.547614,9
"3791",36,0.786475,4
"3792",36,0.571163,9
"3793",36,0.875773,8
"3794",36,0.777299,6
"3795",36,0.65431,3
"3796",36,1.142638,6
"3797",36,0.757686,9
"3798",36,0.571163,6
"3799",36,0.336844,9
"3800",36,0.598453,7
"3801",36,1.926857,5
"3802",36,0.500866,6
"3803",36,0.571163,7
"3804",36,0.385881,9
"3805",36,0.598453,-2
"3806",36,1.342862,6
"3807",36,0.336844,10
"3808",36,0.902505,7
"3809",36,1.172216,7
"3810",36,0.890455,8
"3811",36,0.814439,10
"3812",36,0.598453,5
"3813",36,0.762416,5
"3814",36,0.385881,2
"3815",36,3.485618,5
"3816",36,0.890455,6
"3817",36,2.235776,8
"3818",36,0.814439,6
"3819",36,0.814439,8
"3820",36,0.814439,3
"3821",36,2.561249,3
"3822",36,0.777299,10
"3823",36,0.777299,10
"3824",36,0.786475,10
"3825",36,0.598453,2
"3826",36,0.835837,10
"3827",36,0.890455,7
"3828",36,2.262169,10
"3829",36,0.643522,10
"3830",36,0.902505,5
"3831",36,0.890455,5
"3832",36,0.547922,9
"3833",36,0.65431,10
"3834",36,0.547614,6
"3835",36,0.571163,2
"3836",36,0.86135,7
"3837",36,2.179362,7
"3838",36,0.65431,4
"3839",36,0.336844,5
"3840",36,1.02547,5
"3841",36,1.228225,5
"3842",36,0.65431,5
"3843",36,0.65431,8
"3844",36,1.228225,5
"3845",36,0.839616,8
"3846",36,0.352939,5
"3847",36,0.283547,10
"3848",36,2.342601,1
"3849",36,0.598453,9
"3850",36,2.235776,5
"3851",36,2.262169,7
"3852",36,2.342601,5
"3853",36,0.65431,10
"3854",36,0.681631,6
"3855",36,1.02547,6
"3856",36,0.247515,6
"3857",36,0.777299,6
"3858",36,1.762365,8
"3859",36,0.547614,6
"3860",36,1.174753,8
"3861",36,0.826301,7
"3862",36,2.561249,2
"3863",36,0.86135,7
"3864",36,0.757686,9
"3865",36,0.323138,8
"3866",36,0.777299,6
"3867",36,0.283547,10
"3868",36,0.86135,9
"3869",36,0.757686,9
"3870",36,0.643522,6
"3871",36,0.890455,8
"3872",36,0.598453,9
"3873",36,0.875773,6
"3874",36,0.703586,4
"3875",36,0.571163,10
"3876",36,0.598453,8
"3877",36,0.259341,6
"3878",36,3.188059,4
"3879",36,0.890455,8
"3880",36,0.650548,3
"3881",36,0.215696,8
"3882",36,1.342862,8
"3883",36,0.385881,3
"3884",36,1.762365,5
"3885",36,0.328345,8
"3886",36,1.926857,8
"3887",36,0.598453,5
"3888",36,0.577906,5
"3889",36,0.65431,5
"3890",36,2.342601,8
"3891",36,0.577906,5
"3892",36,0.902505,7
"3893",36,0.571163,7
"3894",36,0.556751,3
"3895",36,2.398413,7
"3896",36,2.235776,3
"3897",36,1.342862,2
"3898",36,0.745251,2
"3899",36,0.814439,5
"3900",36,1.762365,7
"3901",36,0.789524,9
"3902",36,0.385881,1
"3903",36,0.259341,9
"3904",36,0.385881,6
"3905",36,0.890455,10
"3906",36,0.703586,7
"3907",36,0.902505,7
"3908",36,3.485618,7
"3909",36,0.757686,5
"3910",36,0.890455,6
"3911",36,0.786475,8
"3912",36,0.74567,8
"3913",36,0.65431,10
"3914",36,3.04268,6
"3915",36,1.037576,9
"3916",36,0.902505,8
"3917",36,2.231284,7
"3918",36,0.65431,1
"3919",36,2.918871,8
"3920",36,0.814439,5
"3921",36,1.02547,8
"3922",36,0.283547,8
"3923",36,0.598453,6
"3924",36,0.863214,9
"3925",36,0.598453,7
"3926",36,0.598453,-2
"3927",36,0.65431,4
"3928",36,1.750932,5
"3929",36,0.745251,7
"3930",36,1.762365,5
"3931",36,0.577906,9
"3932",36,0.863214,7
"3933",36,2.561249,7
"3934",36,0.283547,8
"3935",36,1.926857,10
"3936",36,0.786475,10
"3937",36,1.186054,7
"3938",36,2.62227,7
"3939",36,0.814439,10
"3940",36,0.577906,7
"3941",36,0.863214,10
"3942",36,0.65431,10
"3943",36,0.677374,3
"3944",36,0.598453,5
"3945",36,0.75062,6
"3946",36,0.259341,8
"3947",36,1.021523,7
"3948",36,0.556751,8
"3949",36,3.485618,5
"3950",36,0.986741,3
"3951",36,0.677374,-2
"3952",36,0.65431,8
"3953",36,0.259341,9
"3954",36,1.174753,7
"3955",36,0.890455,5
"3956",36,2.342601,10
"3957",36,0.336844,6
"3958",36,0.957514,8
"3959",36,2.398413,8
"3960",36,3.04268,3
"3961",36,0.571163,9
"3962",36,0.385881,9
"3963",36,0.902505,1
"3964",36,0.547922,5
"3965",36,2.179362,2
"3966",36,0.890455,8
"3967",36,0.890455,5
"3968",36,0.385881,9
"3969",36,0.890455,5
"3970",36,0.814439,6
"3971",36,0.259341,10
"3972",36,0.598453,6
"3973",36,0.986741,9
"3974",36,0.328345,8
"3975",36,0.777299,5
"3976",36,0.677374,10
"3977",36,0.577906,4
"3978",36,0.890455,7
"3979",36,0.986741,10
"3980",36,0.500866,8
"3981",36,0.577906,9
"3982",36,0.571163,10
"3983",36,2.398413,6
"3984",36,0.65431,5
"3985",36,1.172216,7
"3986",36,0.745251,10
"3987",36,0.786475,6
"3988",36,1.762365,8
"3989",36,0.336844,-2
"3990",36,0.86135,6
"3991",36,0.814439,7
"3992",36,0.986741,6
"3993",36,0.328345,6
"3994",36,0.814747,9
"3995",36,0.814439,8
"3996",36,0.777299,10
"3997",36,0.571163,5
"3998",36,0.814439,3
"3999",36,0.777299,9
"4000",36,0.814747,9
"4001",36,1.682,9
"4002",36,0.215696,7
"4003",36,0.786475,8
"4004",36,0.465964,7
"4005",36,0.902505,6
"4006",36,0.571163,6
"4007",36,0.74567,5
"4008",36,0.890455,5
"4009",36,2.965905,4
"4010",36,0.777299,2
"4011",36,0.986741,7
"4012",36,0.598453,10
"4013",36,0.762416,8
"4014",36,0.814747,8
"4015",36,0.734507,7
"4016",36,0.745251,8
"4017",36,0.336844,10
"4018",36,0.890455,10
"4019",36,0.986741,6
"4020",36,0.902505,8
"4021",36,0.598453,8
"4022",36,0.65431,1
"4023",36,0.283547,10
"4024",36,0.986741,3
"4025",36,0.556751,10
"4026",36,0.65431,8
"4027",36,0.598453,4
"4028",36,0.789524,8
"4029",36,0.814439,10
"4030",36,0.571163,10
"4031",36,2.561249,6
"4032",36,0.643522,9
"4033",36,0.598453,6
"4034",36,0.863214,7
"4035",36,0.839616,8
"4036",36,0.757686,10
"4037",36,0.598453,8
"4038",36,0.999595,3
"4039",36,0.681631,8
"4040",36,0.762416,10
"4041",36,0.598453,6
"4042",36,0.814439,7
"4043",36,1.037576,4
"4044",36,0.293542,8
"4045",36,0.814439,6
"4046",36,0.283547,9
"4047",36,2.398413,7
"4048",36,2.561249,6
"4049",36,0.352939,10
"4050",36,0.786475,9
"4051",36,0.598453,3
"4052",36,0.890455,8
"4053",36,0.902505,2
"4054",36,0.340821,10
"4055",36,1.142638,5
"4056",36,1.682,7
"4057",36,0.598453,7
"4058",36,0.547614,9
"4059",36,0.789524,7
"4060",36,0.65431,5
"4061",36,0.777299,9
"4062",36,0.777299,10
"4063",36,0.86135,8
"4064",36,0.556751,10
"4065",36,0.643522,7
"4066",36,0.871518,3
"4067",36,0.614177,8
"4068",36,1.074467,10
"4069",36,1.186054,2
"4070",36,0.571163,3
"4071",36,2.316065,7
"4072",36,1.02547,3
"4073",36,0.65431,1
"4074",36,0.957514,3
"4075",36,0.703586,5
"4076",36,1.228225,3
"4077",36,0.65431,10
"4078",36,1.228225,5
"4079",36,1.762365,6
"4080",36,3.188059,1
"4081",36,0.789524,7
"4082",36,0.789524,10
"4083",36,0.571163,8
"4084",36,0.890455,7
"4085",36,0.598453,7
"4086",36,0.814439,9
"4087",36,2.231284,3
"4088",36,2.235776,5
"4089",36,0.65431,10
"4090",36,0.571163,5
"4091",36,2.289043,8
"4092",36,0.890455,10
"4093",36,0.677374,6
"4094",36,0.902505,4
"4095",36,0.801826,3
"4096",36,0.777299,8
"4097",36,0.65431,10
"4098",36,0.556751,5
"4099",36,0.598453,-2
"4100",36,0.863214,10
"4101",36,2.398413,3
"4102",36,0.814439,1
"4103",36,1.228225,6
"4104",36,1.124518,7
"4105",36,0.986741,6
"4106",36,0.902505,5
"4107",36,0.786475,6
"4108",36,2.262169,5
"4109",36,0.340821,8
"4110",36,0.577906,10
"4111",36,0.890455,9
"4112",36,0.385881,10
"4113",36,0.753521,5
"4114",36,0.65431,8
"4115",36,0.598453,10
"4116",36,0.835837,8
"4117",36,0.614177,8
"4118",36,0.323138,7
"4119",36,0.786475,7
"4120",36,2.62227,6
"4121",36,0.571163,10
"4122",36,0.352939,5
"4123",36,1.174753,7
"4124",36,0.614177,4
"4125",36,1.021523,-2
"4126",36,1.142638,9
"4127",36,0.957514,5
"4128",36,0.890455,10
"4129",36,0.890455,6
"4130",36,0.814439,7
"4131",36,0.814439,3
"4132",36,0.839616,5
"4133",36,2.342601,6
"4134",36,0.65431,7
"4135",36,2.398413,10
"4136",36,1.172216,8
"4137",36,1.682,9
"4138",36,1.074467,3
"4139",36,0.598453,3
"4140",36,0.703586,1
"4141",36,0.986741,9
"4142",36,0.598453,3
"4143",36,1.074467,7
"4144",36,0.478026,9
"4145",36,0.890455,8
"4146",36,0.547922,5
"4147",36,0.283547,2
"4148",36,0.547614,7
"4149",36,0.65431,9
"4150",36,0.74567,10
"4151",36,0.643522,9
"4152",36,0.786475,5
"4153",36,0.571163,8
"4154",36,0.863214,4
"4155",36,0.247515,10
"4156",36,0.598453,10
"4157",36,0.259341,4
"4158",36,0.577906,2
"4159",36,0.902505,7
"4160",36,0.809155,8
"4161",36,0.643522,5
"4162",36,0.777299,10
"4163",36,3.04268,5
"4164",36,0.215696,9
"4165",36,1.074467,9
"4166",36,1.639559,5
"4167",36,0.571163,7
"4168",36,0.259341,7
"4169",36,0.814439,6
"4170",36,0.65431,5
"4171",36,0.890455,-2
"4172",36,0.777299,6
"4173",36,0.902505,5
"4174",36,0.556751,9
"4175",36,1.228225,8
"4176",36,0.634133,8
"4177",36,0.589186,10
"4178",36,0.352939,7
"4179",36,1.228225,7
"4180",36,0.598453,10
"4181",36,2.235776,7
"4182",36,0.598453,1
"4183",36,1.682,5
"4184",36,1.142638,8
"4185",36,0.283547,10
"4186",36,0.902505,9
"4187",36,0.283547,4
"4188",36,0.863214,9
"4189",36,0.957514,5
"4190",36,0.598453,7
"4191",36,0.986741,1
"4192",36,0.839616,6
"4193",36,0.598453,10
"4194",36,0.643522,8
"4195",36,0.777299,2
"4196",36,0.598453,6
"4197",36,0.283547,8
"4198",36,1.639559,6
"4199",36,2.289043,10
"4200",36,0.571163,9
"4201",36,0.385881,10
"4202",36,0.890455,8
"4203",36,2.231284,5
"4204",36,0.902505,3
"4205",36,2.289043,10
"4206",36,0.890455,5
"4207",36,0.598453,9
"4208",36,0.681631,9
"4209",36,1.342862,6
"4210",36,0.890455,3
"4211",36,0.556751,7
"4212",36,0.86135,7
"4213",36,2.561249,3
"4214",36,0.478026,8
"4215",36,0.65431,-2
"4216",36,0.547922,8
"4217",36,0.902505,7
"4218",36,1.926857,8
"4219",36,0.999595,7
"4220",36,2.62227,4
"4221",36,0.577906,8
"4222",36,2.62227,8
"4223",36,0.215696,8
"4224",36,0.65431,10
"4225",36,0.478026,1
"4226",36,2.235776,5
"4227",36,0.385881,4
"4228",36,0.814439,10
"4229",36,0.650548,10
"4230",36,0.986741,7
"4231",36,0.65431,10
"4232",36,0.839616,3
"4233",36,2.235776,8
"4234",36,0.598453,6
"4235",36,0.650548,7
"4236",36,0.890455,5
"4237",36,0.871518,4
"4238",36,0.65431,6
"4239",36,0.336844,8
"4240",36,2.398413,5
"4241",36,0.890455,5
"4242",36,0.598453,9
"4243",36,1.02547,3
"4244",36,0.814439,1
"4245",36,0.65431,1
"4246",36,0.871518,7
"4247",36,3.188059,9
"4248",36,0.556751,4
"4249",36,0.777299,5
"4250",36,0.890455,8
"4251",36,0.745251,8
"4252",36,0.577906,8
"4253",36,0.65431,8
"4254",36,0.871518,7
"4255",36,1.342862,8
"4256",36,0.250437,10
"4257",36,3.188059,7
"4258",36,3.188059,6
"4259",36,1.174753,6
"4260",36,0.283547,8
"4261",36,0.890455,7
"4262",36,0.336844,8
"4263",36,0.789524,8
"4264",36,1.142638,7
"4265",36,0.890455,9
"4266",36,0.986741,10
"4267",36,0.577906,4
"4268",36,0.786475,6
"4269",36,0.571163,8
"4270",36,0.86135,6
"4271",36,2.231284,8
"4272",36,0.577906,2
"4273",36,0.757686,-2
"4274",36,1.926857,3
"4275",36,0.753521,9
"4276",36,0.890455,8
"4277",36,0.571163,4
"4278",36,1.762365,8
"4279",36,0.571163,-2
"4280",36,0.556751,4
"4281",36,0.571163,10
"4282",36,0.65431,4
"4283",36,1.762365,8
"4284",36,0.986741,7
"4285",36,0.757686,8
"4286",36,0.839616,5
"4287",36,0.777299,7
"4288",36,0.703586,7
"4289",36,0.547922,4
"4290",36,0.890455,5
"4291",36,2.651531,4
"4292",36,2.62227,4
"4293",36,0.571163,8
"4294",36,0.681631,3
"4295",36,0.890455,7
"4296",36,0.241269,2
"4297",36,0.890455,7
"4298",36,0.902505,8
"4299",36,0.835837,3
"4300",36,0.890455,3
"4301",36,0.957514,6
"4302",36,1.228225,7
"4303",36,0.777299,8
"4304",36,0.571163,7
"4305",36,1.172216,1
"4306",36,0.571163,6
"4307",36,0.571163,10
"4308",36,2.918871,3
"4309",36,0.986741,7
"4310",36,0.571163,8
"4311",36,1.342862,5
"4312",36,0.957514,8
"4313",36,3.188059,9
"4314",36,0.283547,8
"4315",36,1.682,2
"4316",36,0.863214,9
"4317",36,0.65431,8
"4318",36,1.220256,4
"4319",36,0.75062,8
"4320",36,0.65431,8
"4321",36,0.703586,8
"4322",36,0.890455,5
"4323",36,0.757686,5
"4324",36,0.762416,10
"4325",36,0.745251,6
"4326",36,1.342862,5
"4327",36,0.890455,6
"4328",36,0.786475,5
"4329",36,0.65431,1
"4330",36,0.598453,10
"4331",36,0.757686,10
"4332",36,0.283547,9
"4333",36,0.598453,5
"4334",36,1.926857,6
"4335",36,0.237443,6
"4336",36,2.561249,9
"4337",36,0.786475,9
"4338",36,0.598453,7
"4339",36,0.658228,8
"4340",36,0.247515,6
"4341",36,0.789524,5
"4342",36,0.786475,8
"4343",36,0.902505,1
"4344",36,0.814439,8
"4345",36,0.863214,5
"4346",36,0.814439,9
"4347",36,0.283547,8
"4348",36,0.863214,8
"4349",36,1.228225,7
"4350",36,2.235776,5
"4351",36,1.762365,6
"4352",36,0.598453,9
"4353",36,0.547922,-2
"4354",36,0.809155,9
"4355",36,1.02547,9
"4356",36,0.871518,9
"4357",36,0.65431,6
"4358",36,0.65431,4
"4359",36,0.986741,10
"4360",36,0.777299,5
"4361",36,0.571163,3
"4362",36,1.172216,8
"4363",36,0.757686,9
"4364",36,1.342862,7
"4365",36,2.398413,6
"4366",36,0.902505,10
"4367",36,0.890455,6
"4368",36,0.757686,10
"4369",36,1.926857,6
"4370",36,0.247515,8
"4371",36,2.561249,7
"4372",36,1.342862,5
"4373",36,0.902505,6
"4374",36,0.957514,5
"4375",36,0.890455,4
"4376",36,0.890455,8
"4377",36,0.65431,8
"4378",36,0.65431,8
"4379",36,0.598453,10
"4380",36,3.188059,10
"4381",36,0.986741,1
"4382",36,3.485618,8
"4383",36,0.59868,7
"4384",36,0.352939,6
"4385",36,0.547922,6
"4386",36,0.571163,8
"4387",36,1.172216,8
"4388",36,0.777299,6
"4389",36,0.890455,8
"4390",36,0.890455,10
"4391",36,0.703586,8
"4392",36,0.681631,6
"4393",36,0.571163,8
"4394",36,2.231284,-2
"4395",36,0.890455,5
"4396",36,1.682,5
"4397",36,1.074467,4
"4398",36,0.777299,8
"4399",36,0.86135,8
"4400",36,1.02547,7
"4401",36,0.890455,8
"4402",36,0.777299,8
"4403",36,0.777299,7
"4404",36,0.986741,7
"4405",36,1.074467,8
"4406",36,2.62227,1
"4407",36,0.871518,4
"4408",36,0.814439,8
"4409",36,1.682,8
"4410",36,2.965905,3
"4411",36,0.890455,-2
"4412",36,1.701856,5
"4413",36,3.188059,7
"4414",36,0.621428,8
"4415",36,2.342601,9
"4416",36,0.352939,8
"4417",36,0.86135,4
"4418",36,0.385881,9
"4419",36,0.65431,5
"4420",36,0.65431,8
"4421",36,0.283547,6
"4422",36,1.228225,8
"4423",36,2.262169,5
"4424",36,0.283547,7
"4425",36,0.571163,9
"4426",36,1.02547,2
"4427",36,0.598453,8
"4428",36,0.598453,1
"4429",36,0.871518,2
"4430",36,0.86135,7
"4431",36,0.247515,3
"4432",36,0.352939,7
"4433",36,0.789524,10
"4434",36,0.890455,8
"4435",36,0.65431,8
"4436",36,1.342862,5
"4437",36,0.814439,8
"4438",36,0.65431,4
"4439",36,1.228225,4
"4440",36,0.535222,10
"4441",36,0.65431,5
"4442",36,0.577906,7
"4443",36,1.172216,4
"4444",36,0.65431,6
"4445",36,0.902505,8
"4446",36,1.926857,3
"4447",36,0.65431,9
"4448",36,0.757686,6
"4449",36,0.863214,6
"4450",36,0.336844,9
"4451",36,0.598453,5
"4452",36,1.701856,3
"4453",36,0.283547,6
"4454",36,0.65431,10
"4455",36,0.890455,5
"4456",36,0.547614,9
"4457",36,0.571163,6
"4458",36,0.598453,9
"4459",36,0.598453,8
"4460",36,2.965905,3
"4461",36,2.262169,7
"4462",36,0.777299,8
"4463",36,0.753521,7
"4464",36,0.871518,9
"4465",36,0.283547,3
"4466",36,0.571163,7
"4467",36,2.316065,5
"4468",36,0.336844,9
"4469",36,0.777299,5
"4470",36,0.814439,10
"4471",36,0.890455,7
"4472",36,0.65431,5
"4473",36,0.65431,9
"4474",36,1.228225,1
"4475",36,0.74567,8
"4476",36,0.352939,6
"4477",36,2.62227,7
"4478",36,0.757686,8
"4479",36,0.259341,5
"4480",36,0.259341,5
"4481",36,2.965905,6
"4482",36,1.762365,7
"4483",36,0.483669,7
"4484",36,0.571163,10
"4485",36,0.556751,10
"4486",36,0.577906,8
"4487",36,2.561249,7
"4488",36,1.701856,6
"4489",36,1.174753,6
"4490",36,1.682,4
"4491",36,0.598453,8
"4492",36,0.890455,9
"4493",36,0.257659,10
"4494",36,0.571163,10
"4495",36,0.757686,10
"4496",36,0.777299,4
"4497",36,1.074467,8
"4498",36,0.681631,8
"4499",36,2.316065,5
"4500",36,2.561249,7
"4501",36,0.890455,9
"4502",36,1.682,7
"4503",36,0.777299,8
"4504",36,0.598453,9
"4505",36,0.65431,6
"4506",36,0.890455,3
"4507",36,0.814439,3
"4508",36,2.179362,6
"4509",36,0.777299,8
"4510",36,2.231284,9
"4511",36,0.571163,5
"4512",36,0.571163,4
"4513",36,3.078599,6
"4514",36,0.598453,5
"4515",36,0.890455,9
"4516",36,0.814439,7
"4517",36,0.547614,8
"4518",36,3.485618,8
"4519",36,1.682,10
"4520",36,0.250437,3
"4521",36,0.547614,8
"4522",36,0.890455,10
"4523",36,1.142638,3
"4524",36,0.890455,10
"4525",36,0.500866,10
"4526",36,0.385881,10
"4527",36,0.777299,9
"4528",36,0.814439,5
"4529",36,0.571163,10
"4530",36,0.814439,4
"4531",36,0.986741,3
"4532",36,0.385881,5
"4533",36,0.65431,6
"4534",36,0.86135,8
"4535",36,1.172216,3
"4536",36,0.890455,8
"4537",36,1.762365,10
"4538",36,3.485618,9
"4539",36,0.328345,9
"4540",36,0.283547,3
"4541",36,0.59868,9
"4542",36,0.863214,7
"4543",36,0.65431,5
"4544",36,0.658228,10
"4545",36,0.65431,7
"4546",36,0.814439,10
"4547",36,1.926857,10
"4548",36,1.342862,3
"4549",36,2.179362,6
"4550",36,0.986741,6
"4551",36,0.59868,8
"4552",36,0.577906,6
"4553",36,0.890455,10
"4554",36,0.614177,9
"4555",36,0.999595,8
"4556",36,0.86135,7
"4557",36,0.598453,10
"4558",36,2.561249,6
"4559",36,0.283547,8
"4560",36,0.890455,8
"4561",36,0.65431,8
"4562",36,0.890455,7
"4563",36,0.598453,8
"4564",36,0.598453,5
"4565",36,2.235776,4
"4566",36,0.75062,5
"4567",36,1.228225,5
"4568",36,0.839616,1
"4569",36,0.385881,5
"4570",36,0.250437,8
"4571",36,0.86135,4
"4572",36,2.62227,7
"4573",36,1.762365,4
"4574",36,0.890455,10
"4575",36,1.682,7
"4576",36,0.777299,6
"4577",36,0.757686,9
"4578",36,0.65431,10
"4579",36,0.283547,3
"4580",36,3.078599,3
"4581",36,0.86135,2
"4582",36,0.890455,5
"4583",36,0.465964,7
"4584",36,0.598453,1
"4585",36,0.875773,7
"4586",36,0.571163,4
"4587",36,2.62227,10
"4588",36,0.500866,10
"4589",36,0.703586,2
"4590",36,3.04268,5
"4591",36,0.598453,1
"4592",36,0.839616,5
"4593",36,0.777299,9
"4594",36,0.777299,5
"4595",36,0.65431,8
"4596",36,0.839616,8
"4597",36,0.890455,8
"4598",36,2.262169,6
"4599",36,2.235776,5
"4600",36,1.074467,9
"4601",36,2.179362,3
"4602",36,2.398413,3
"4603",36,0.259341,8
"4604",36,0.902505,4
"4605",36,0.757686,9
"4606",36,0.890455,8
"4607",36,0.65431,8
"4608",36,0.814439,8
"4609",36,0.478026,3
"4610",36,0.416574,8
"4611",36,1.639559,6
"4612",36,0.777299,6
"4613",36,0.336844,4
"4614",36,0.643522,9
"4615",36,0.500866,7
"4616",36,0.65431,3
"4617",36,0.777299,10
"4618",36,2.561249,7
"4619",36,1.342862,1
"4620",36,0.86135,2
"4621",36,0.598453,7
"4622",36,0.340821,6
"4623",36,0.893642,9
"4624",36,0.656652,5
"4625",36,2.235776,10
"4626",36,0.757686,3
"4627",36,0.902505,7
"4628",36,0.74567,5
"4629",36,1.762365,8
"4630",36,3.188059,5
"4631",36,0.777299,6
"4632",36,2.289043,7
"4633",36,0.814439,8
"4634",36,3.485618,9
"4635",36,1.682,5
"4636",36,1.228225,4
"4637",36,0.890455,10
"4638",36,0.734507,5
"4639",36,0.890455,10
"4640",36,0.65431,6
"4641",36,0.571163,3
"4642",36,0.890455,7
"4643",36,0.839616,5
"4644",36,0.74567,6
"4645",36,0.65431,8
"4646",36,1.926857,2
"4647",36,0.777299,3
"4648",36,2.262169,7
"4649",36,0.65431,7
"4650",36,0.598453,5
"4651",36,0.643522,8
"4652",36,2.342601,8
"4653",36,0.786475,9
"4654",36,1.021523,9
"4655",36,0.65431,4
"4656",36,0.826301,5
"4657",36,0.703586,7
"4658",36,0.681631,5
"4659",36,0.65431,10
"4660",36,0.814439,6
"4661",36,0.614177,8
"4662",36,0.547614,10
"4663",36,0.385881,-2
"4664",36,0.547614,6
"4665",36,0.863214,7
"4666",36,1.174753,7
"4667",36,0.259341,9
"4668",36,0.465964,6
"4669",36,0.556751,8
"4670",36,0.577906,7
"4671",36,1.762365,1
"4672",36,1.142638,5
"4673",36,0.789524,4
"4674",36,0.814439,4
"4675",36,0.241269,9
"4676",36,2.262169,3
"4677",36,0.890455,7
"4678",36,0.556751,10
"4679",36,0.74567,6
"4680",36,0.65431,9
"4681",36,0.598453,8
"4682",36,0.890455,8
"4683",36,2.62227,4
"4684",36,0.598453,8
"4685",36,0.598453,6
"4686",36,0.957514,8
"4687",36,0.814439,10
"4688",36,0.890455,3
"4689",36,0.598453,8
"4690",36,0.986741,10
"4691",36,0.65431,2
"4692",36,0.762416,8
"4693",36,0.863214,8
"4694",36,0.577906,3
"4695",36,0.598453,8
"4696",36,0.247515,8
"4697",36,0.247515,7
"4698",36,0.777299,7
"4699",36,0.65431,7
"4700",36,0.283547,8
"4701",36,0.500866,7
"4702",36,0.571163,7
"4703",36,1.021523,4
"4704",36,0.777299,5
"4705",36,0.86135,9
"4706",36,0.385881,10
"4707",36,1.926857,5
"4708",36,1.701856,3
"4709",36,1.994777,7
"4710",36,3.04268,4
"4711",36,2.179362,5
"4712",36,0.643522,8
"4713",36,0.250437,10
"4714",36,0.577906,8
"4715",36,0.875773,5
"4716",36,0.571163,5
"4717",36,0.547614,8
"4718",36,0.247515,9
"4719",36,2.561249,8
"4720",36,0.556751,9
"4721",36,0.634133,3
"4722",36,0.789524,9
"4723",36,0.478026,9
"4724",36,1.172216,5
"4725",36,0.65431,8
"4726",36,1.228225,8
"4727",36,0.247515,1
"4728",36,0.556751,4
"4729",36,0.65431,5
"4730",36,0.677374,9
"4731",36,0.789524,5
"4732",36,0.65431,10
"4733",36,0.777299,9
"4734",36,0.598453,10
"4735",36,2.342601,3
"4736",36,0.890455,5
"4737",36,2.398413,7
"4738",36,0.890455,5
"4739",36,2.262169,10
"4740",36,0.500866,9
"4741",36,2.235776,10
"4742",36,3.485618,5
"4743",36,1.174753,8
"4744",36,0.890455,6
"4745",36,1.142638,8
"4746",36,0.571163,5
"4747",36,1.342862,5
"4748",36,1.220256,3
"4749",36,0.556751,7
"4750",36,0.757686,10
"4751",36,0.577906,7
"4752",36,0.890455,9
"4753",36,0.902505,4
"4754",36,0.283547,3
"4755",36,1.701856,7
"4756",36,0.814439,5
"4757",36,0.86135,10
"4758",36,0.556751,3
"4759",36,0.890455,8
"4760",36,0.571163,5
"4761",36,1.342862,6
"4762",36,0.643522,8
"4763",36,0.890455,7
"4764",36,0.753521,9
"4765",36,0.340821,8
"4766",36,1.682,10
"4767",36,0.814439,4
"4768",36,0.247515,6
"4769",36,0.385881,10
"4770",36,3.188059,3
"4771",36,2.289043,8
"4772",36,0.571163,2
"4773",36,1.639559,5
